"encargo_fiduciario_id";"documento_id";"valor_debito"
987932;231923;455464.0
987933;232465;455464.0
987934;232888;455464.0
987935;233575;455464.0
987936;237406;455464.0
987937;237881;455464.0
987938;230967;455464.0
987939;231414;455464.0
987940;231924;455464.0
987941;232395;455464.0
987942;233226;455464.0
987943;233338;455464.0
987944;233912;455464.0
987945;235077;455464.0
987946;235788;455464.0
987947;237244;455464.0
987948;237521;455464.0
987949;237900;455464.0
987950;230968;426102.0
987951;231415;426102.0
987952;231925;426102.0
987953;232443;426102.0
987954;233236;426102.0
987955;237219;426102.0
987956;237600;426102.0
987957;238036;426102.0
987958;231294;455464.0
987959;231926;455464.0
987960;232572;455464.0
987961;233149;455464.0
987962;233512;455464.0
987963;233983;455464.0
987964;236051;455464.0
987965;237014;455464.0
987966;237573;455464.0
987967;237937;455464.0
987968;230969;207029.0
987969;231392;207029.0
987970;231927;207029.0
987971;230782;371259.0
987972;231416;371259.0
987973;231928;371259.0
987974;233223;371259.0
987975;233334;371259.0
987976;237247;371259.0
987977;237523;371259.0
987978;237922;371259.0
987979;231511;375329.0
987980;231929;375329.0
987981;237555;375329.0
987982;230784;455464.0
987983;231446;455464.0
987984;231930;455464.0
987985;232430;455464.0
987986;232863;455464.0
987987;233355;455464.0
987988;233925;455464.0
987989;235094;455464.0
987990;235793;455464.0
987991;236406;455464.0
987992;237227;455464.0
987993;237429;455464.0
987994;230786;207029.0
987995;231418;207029.0
987996;231931;207029.0
987997;232375;207029.0
987998;232832;207029.0
987999;233325;207029.0
988000;234024;207029.0
988001;235065;207029.0
988002;235840;207029.0
988003;236383;207029.0
988004;236795;207029.0
988005;230789;447058.0
988006;231420;447058.0
988007;231932;447058.0
988008;232641;447058.0
988009;233835;447058.0
988010;235140;447058.0
988011;237281;447058.0
988012;237543;447058.0
988013;237927;447058.0
988014;230790;207029.0
988015;231421;207029.0
988016;231933;207029.0
988017;232388;207029.0
988018;233016;207029.0
988019;233333;207029.0
988020;233911;207029.0
988021;235388;207029.0
988022;235839;207029.0
988023;237362;207029.0
988024;237939;207029.0
988025;230971;323329.0
988026;231422;323329.0
988027;231934;323329.0
988028;237043;323329.0
988029;237603;323329.0
988030;230792;455464.0
988031;231423;455464.0
988032;231935;455464.0
988033;232339;455464.0
988034;233209;455464.0
988035;233309;455464.0
988036;233840;455464.0
988037;235119;455464.0
988038;235800;455464.0
988039;236429;455464.0
988040;237108;455464.0
988041;237455;455464.0
988042;237998;455464.0
988043;230972;455464.0
988044;231424;455464.0
988045;231936;455464.0
988046;232362;455464.0
988047;233213;455464.0
988048;233316;455464.0
988049;233898;455464.0
988050;235089;455464.0
988051;235791;455464.0
988052;236401;455464.0
988053;237256;455464.0
988054;237618;455464.0
988055;230795;455464.0
988056;231425;455464.0
988057;231937;455464.0
988058;232381;455464.0
988059;233220;455464.0
988060;233471;455464.0
988061;233905;455464.0
988062;236387;455464.0
988063;236804;455464.0
988064;237250;455464.0
988065;237524;455464.0
988066;237929;455464.0
988067;231007;455464.0
988068;231938;455464.0
988069;232551;455464.0
988070;234067;455464.0
988071;237355;455464.0
988072;237870;455464.0
988073;231462;455464.0
988074;231939;455464.0
988075;232555;455464.0
988076;232920;455464.0
988077;233646;455464.0
988078;234120;455464.0
988079;237352;455464.0
988080;231940;441731.0
988081;232995;441731.0
988082;233545;441731.0
988083;233895;441731.0
988084;235394;441731.0
988085;237902;441731.0
988086;231001;455464.0
988087;231941;455464.0
988088;232607;455464.0
988089;232946;455464.0
988090;233443;455464.0
988091;234078;455464.0
988092;237326;455464.0
988093;231022;455464.0
988094;231942;455464.0
988095;232515;455464.0
988096;233099;455464.0
988097;233397;455464.0
988098;233958;455464.0
988099;237378;455464.0
988100;230806;207029.0
988101;231311;207029.0
988102;231943;207029.0
988103;232657;207029.0
988104;233009;207029.0
988105;233322;207029.0
988106;234137;207029.0
988107;235074;207029.0
988108;236386;207029.0
988109;236978;207029.0
988110;230629;425459.0
988111;231314;425459.0
988112;231944;425459.0
988113;232383;425459.0
988114;237080;425459.0
988115;237444;425459.0
988116;237967;425459.0
988117;230631;207029.0
988118;231945;207029.0
988119;232664;207029.0
988120;232702;207029.0
988121;233825;207029.0
988122;235483;207029.0
988123;235888;207029.0
988124;236678;207029.0
988125;230901;207029.0
988126;231483;207029.0
988127;231946;207029.0
988128;231037;416029.0
988129;231947;416029.0
988130;237581;416029.0
988131;230903;455464.0
988132;231321;455464.0
988133;231948;455464.0
988134;232393;455464.0
988135;233020;455464.0
988136;233551;455464.0
988137;234097;455464.0
988138;235096;455464.0
988139;237074;455464.0
988140;237441;455464.0
988141;237890;455464.0
988142;231072;455464.0
988143;231949;455464.0
988144;232450;455464.0
988145;233059;455464.0
988146;233485;455464.0
988147;234038;455464.0
988148;235399;455464.0
988149;235895;455464.0
988150;236481;455464.0
988151;236998;455464.0
988152;237417;455464.0
988153;231030;455464.0
988154;231950;455464.0
988155;232616;455464.0
988156;232951;455464.0
988157;233605;455464.0
988158;234163;455464.0
988159;236160;455464.0
988160;237320;455464.0
988161;231050;0.0
988162;231951;0.0
988163;237596;0.0
988164;230641;455464.0
988165;231325;455464.0
988166;231952;455464.0
988167;237544;455464.0
988168;237931;455464.0
988169;230835;207029.0
988170;231484;207029.0
988171;231953;207029.0
988172;230802;207029.0
988173;231485;207029.0
988174;231954;207029.0
988175;231465;207029.0
988176;231955;207029.0
988177;232685;207029.0
988178;233080;207029.0
988179;233382;207029.0
988180;234111;207029.0
988181;235176;207029.0
988182;236047;207029.0
988183;230909;207029.0
988184;231523;207029.0
988185;231956;207029.0
988186;232384;207029.0
988187;232840;207029.0
988188;233627;207029.0
988189;234139;207029.0
988190;235316;207029.0
988191;231083;207029.0
988192;231957;207029.0
988193;233636;207029.0
988194;234042;207029.0
988195;231084;207029.0
988196;231958;207029.0
988197;231060;207029.0
988198;231959;207029.0
988199;232325;207029.0
988200;232984;207029.0
988201;233539;207029.0
988202;234012;207029.0
988203;235309;207029.0
988204;236659;207029.0
988205;231089;0.0
988206;231960;0.0
988207;232445;0.0
988208;233054;0.0
988209;233570;0.0
988210;234036;0.0
988211;235148;0.0
988212;235935;0.0
988213;236688;0.0
988214;236985;0.0
988215;237421;0.0
988216;231091;207029.0
988217;231961;207029.0
988218;232612;207029.0
988219;233177;207029.0
988220;233520;207029.0
988221;234162;207029.0
988222;235328;207029.0
988223;236201;207029.0
988224;231109;455464.0
988225;231962;455464.0
988226;237409;455464.0
988227;230815;318042.0
988228;231337;318042.0
988229;231963;318042.0
988230;232280;318042.0
988231;237153;318042.0
988232;237479;318042.0
988233;231112;455464.0
988234;231964;455464.0
988235;237323;455464.0
988236;231965;207029.0
988237;232414;207029.0
988238;233227;207029.0
988239;233345;207029.0
988240;233917;207029.0
988241;235069;207029.0
988242;235787;207029.0
988243;230673;207029.0
988244;231550;207029.0
988245;231966;207029.0
988246;232337;207029.0
988247;232987;207029.0
988248;233308;207029.0
988249;233891;207029.0
988250;235070;207029.0
988251;235841;207029.0
988252;231123;207029.0
988253;231967;207029.0
988254;232489;207029.0
988255;233083;207029.0
988256;233583;207029.0
988257;234112;207029.0
988258;231133;455464.0
988259;231968;455464.0
988260;232540;455464.0
988261;233123;455464.0
988262;233589;455464.0
988263;234118;455464.0
988264;237360;455464.0
988265;237878;455464.0
988266;231969;207029.0
988267;232623;207029.0
988268;233185;207029.0
988269;233447;207029.0
988270;233999;207029.0
988271;235211;207029.0
988272;235914;207029.0
988273;231970;207029.0
988274;232290;207029.0
988275;233283;207029.0
988276;233869;207029.0
988277;235071;207029.0
988278;235638;207029.0
988279;230818;207029.0
988280;231488;207029.0
988281;231971;207029.0
988282;231171;455464.0
988283;231972;455464.0
988284;232458;455464.0
988285;232883;455464.0
988286;233573;455464.0
988287;234107;455464.0
988288;237413;455464.0
988289;231174;455464.0
988290;231973;455464.0
988291;232521;455464.0
988292;233104;455464.0
988293;233503;455464.0
988294;234115;455464.0
988295;237584;455464.0
988296;238046;455464.0
988297;230882;455464.0
988298;231206;455464.0
988299;231974;455464.0
988300;232869;455464.0
988301;233566;455464.0
988302;233928;455464.0
988303;235315;455464.0
988304;236020;455464.0
988305;237041;455464.0
988306;237426;455464.0
988307;231152;455464.0
988308;231975;455464.0
988309;232553;455464.0
988310;233258;455464.0
988311;233420;455464.0
988312;233974;455464.0
988313;235173;455464.0
988314;235863;455464.0
988315;236497;455464.0
988316;237577;455464.0
988317;238049;455464.0
988318;231435;207029.0
988319;231976;207029.0
988320;232688;207029.0
988321;233588;207029.0
988322;234062;207029.0
988323;231166;455464.0
988324;231977;455464.0
988325;233107;455464.0
988326;233402;455464.0
988327;233963;455464.0
988328;237372;455464.0
988329;238013;455464.0
988330;231187;0.0
988331;231978;0.0
988332;232549;0.0
988333;233130;0.0
988334;233643;0.0
988335;234066;0.0
988336;235261;0.0
988337;237356;0.0
988338;231188;429929.0
988339;231979;429929.0
988340;237369;429929.0
988341;231980;207029.0
988342;232563;207029.0
988343;233139;207029.0
988344;233427;207029.0
988345;233980;207029.0
988346;235406;207029.0
988347;235957;207029.0
988348;236575;207029.0
988349;231981;207029.0
988350;232385;207029.0
988351;233015;207029.0
988352;233331;207029.0
988353;233908;207029.0
988354;235143;207029.0
988355;235967;207029.0
988356;231982;207029.0
988357;232308;207029.0
988358;232974;207029.0
988359;233291;207029.0
988360;233876;207029.0
988361;235073;207029.0
988362;235842;207029.0
988363;236385;207029.0
988364;231176;253585.0
988365;231983;253585.0
988366;232550;253585.0
988367;233131;253585.0
988368;233509;253585.0
988369;234156;253585.0
988370;237492;253585.0
988371;237960;253585.0
988372;231437;455464.0
988373;231984;455464.0
988374;237496;455464.0
988375;230933;207029.0
988376;231496;207029.0
988377;231985;207029.0
988378;232649;207029.0
988379;232800;207029.0
988380;233877;207029.0
988381;235304;207029.0
988382;235785;207029.0
988383;236382;207029.0
988384;236803;207029.0
988385;230978;207029.0
988386;231532;207029.0
988387;231986;207029.0
988388;232666;207029.0
988389;231439;290141.0
988390;231987;290141.0
988391;237394;290141.0
988392;231227;455464.0
988393;231988;455464.0
988394;232615;455464.0
988395;233180;455464.0
988396;233445;455464.0
988397;233997;455464.0
988398;237480;455464.0
988399;237908;455464.0
988400;230938;207029.0
988401;231500;207029.0
988402;231989;207029.0
988403;232411;207029.0
988404;233036;207029.0
988405;233344;207029.0
988406;234146;207029.0
988407;236041;207029.0
988408;236686;207029.0
988409;230939;207029.0
988410;231363;207029.0
988411;231990;207029.0
988412;232376;207029.0
988413;233011;207029.0
988414;233549;207029.0
988415;233903;207029.0
988416;230940;207029.0
988417;231364;207029.0
988418;231991;207029.0
988419;232286;207029.0
988420;233194;207029.0
988421;233280;207029.0
988422;233866;207029.0
988423;235312;207029.0
988424;235961;207029.0
988425;231992;207029.0
988426;233278;207029.0
988427;233329;207029.0
988428;234025;207029.0
988429;235072;207029.0
988430;235662;207029.0
988431;236660;207029.0
988432;236796;207029.0
988433;230705;455464.0
988434;231501;455464.0
988435;231993;455464.0
988436;232421;455464.0
988437;233042;455464.0
988438;233478;455464.0
988439;234032;455464.0
988440;237233;455464.0
988441;237432;455464.0
988442;231994;207029.0
988443;232335;207029.0
988444;232812;207029.0
988445;233620;207029.0
988446;234013;207029.0
988447;235393;207029.0
988448;231440;455464.0
988449;231995;455464.0
988450;237338;455464.0
988451;230712;455464.0
988452;231369;455464.0
988453;231996;455464.0
988454;232665;455464.0
988455;237241;455464.0
988456;237438;455464.0
988457;231249;333229.0
988458;231997;333229.0
988459;232637;333229.0
988460;232959;333229.0
988461;233613;333229.0
988462;234089;333229.0
988463;237554;333229.0
988464;231261;323329.0
988465;231998;323329.0
988466;237569;323329.0
988467;230946;0.0
988468;231378;0.0
988469;231999;0.0
988470;232440;0.0
988471;233052;0.0
988472;233358;0.0
988473;237155;0.0
988474;237602;0.0
988475;230872;455464.0
988476;231538;455464.0
988477;232000;455464.0
988478;232347;455464.0
988479;237104;455464.0
988480;237454;455464.0
988481;237977;455464.0
988482;230867;207029.0
988483;231457;207029.0
988484;232001;207029.0
988485;232320;207029.0
988486;232980;207029.0
988487;233297;207029.0
988488;233882;207029.0
988489;235254;207029.0
988490;235889;207029.0
988491;231282;455464.0
988492;232002;455464.0
988493;232618;455464.0
988494;232953;455464.0
988495;233522;455464.0
988496;234083;455464.0
988497;235329;455464.0
988498;236054;455464.0
988499;236716;455464.0
988500;237319;455464.0
988501;231283;455464.0
988502;232003;455464.0
988503;232452;455464.0
988504;237416;455464.0
988505;231444;248735.0
988506;232004;248735.0
988507;232692;248735.0
988508;233143;248735.0
988509;233593;248735.0
988510;234122;248735.0
988511;237343;248735.0
988512;237965;248735.0
988513;230738;386927.0
988514;231387;386927.0
988515;232005;386927.0
988516;232356;386927.0
988517;232824;386927.0
988518;233466;386927.0
988519;237259;386927.0
988520;237531;386927.0
988521;237918;386927.0
988522;231473;207029.0
988523;232006;207029.0
988524;232603;207029.0
988525;232944;207029.0
988526;233602;207029.0
988527;231432;378620.0
988528;232007;378620.0
988529;237481;378620.0
988530;237941;378620.0
988531;231262;455464.0
988532;232008;455464.0
988533;232449;455464.0
988534;232880;455464.0
988535;233362;455464.0
988536;234037;455464.0
988537;235970;455464.0
988538;236458;455464.0
988539;236986;455464.0
988540;237550;455464.0
988541;230950;455464.0
988542;231453;455464.0
988543;232009;455464.0
988544;232358;455464.0
988545;233001;455464.0
988546;233468;455464.0
988547;234020;455464.0
988548;235280;455464.0
988549;235929;455464.0
988550;236413;455464.0
988551;237258;455464.0
988552;237529;455464.0
988553;237920;455464.0
988554;230956;380479.0
988555;231540;380479.0
988556;232010;380479.0
988557;237223;380479.0
988558;237425;380479.0
988559;237933;380479.0
988560;231266;455464.0
988561;232011;455464.0
988562;232479;455464.0
988563;232892;455464.0
988564;233492;455464.0
988565;233949;455464.0
988566;237393;455464.0
988567;231477;455464.0
988568;232012;455464.0
988569;232625;455464.0
988570;232956;455464.0
988571;233660;455464.0
988572;237315;455464.0
988573;231478;207029.0
988574;232013;207029.0
988575;232633;207029.0
988576;233449;207029.0
988577;234003;207029.0
988578;236050;207029.0
988579;236515;207029.0
988580;236844;207029.0
988581;231541;207029.0
988582;232014;207029.0
988583;232599;207029.0
988584;233167;207029.0
988585;233601;207029.0
988586;234126;207029.0
988587;235401;207029.0
988588;230769;455464.0
988589;231410;455464.0
988590;232015;455464.0
988591;232323;455464.0
988592;232982;455464.0
988593;233298;455464.0
988594;234011;455464.0
988595;235670;455464.0
988596;236440;455464.0
988597;236981;455464.0
988598;237271;455464.0
988599;237459;455464.0
988600;230884;207029.0
988601;231312;207029.0
988602;232016;207029.0
988603;232341;207029.0
988604;232816;207029.0
988605;233622;207029.0
988606;234135;207029.0
988607;235389;207029.0
988608;231273;455464.0
988609;232017;455464.0
988610;237330;455464.0
988611;237992;455464.0
988612;231479;207029.0
988613;232018;207029.0
988614;232321;207029.0
988615;232981;207029.0
988616;233538;207029.0
988617;233883;207029.0
988618;235275;207029.0
988619;235923;207029.0
988620;236384;207029.0
988621;231274;455464.0
988622;232019;455464.0
988623;232533;455464.0
988624;233117;455464.0
988625;233410;455464.0
988626;237366;455464.0
988627;230989;207029.0
988628;231412;207029.0
988629;232020;207029.0
988630;231279;455464.0
988631;232021;455464.0
988632;237407;455464.0
988633;231380;207029.0
988634;232022;207029.0
988635;232690;207029.0
988636;232926;207029.0
988637;233592;207029.0
988638;234121;207029.0
988639;230788;420419.0
988640;231419;420419.0
988641;232023;420419.0
988642;232334;420419.0
988643;237112;420419.0
988644;237457;420419.0
988645;237966;420419.0
988646;231296;455464.0
988647;232024;455464.0
988648;232613;455464.0
988649;237321;455464.0
988650;230891;207029.0
988651;231458;207029.0
988652;232025;207029.0
988653;230998;374659.0
988654;232026;374659.0
988655;232600;374659.0
988656;232943;374659.0
988657;237561;374659.0
988658;232027;207029.0
988659;232686;207029.0
988660;232899;207029.0
988661;233639;207029.0
988662;234165;207029.0
988663;235488;207029.0
988664;236144;207029.0
988665;236742;207029.0
988666;230800;207029.0
988667;231547;207029.0
988668;232028;207029.0
988669;232402;207029.0
988670;232848;207029.0
988671;233554;207029.0
988672;234141;207029.0
988673;232029;207029.0
988674;232645;207029.0
988675;232795;207029.0
988676;233534;207029.0
988677;234009;207029.0
988678;235485;207029.0
988679;236154;207029.0
988680;231029;207029.0
988681;232030;207029.0
988682;230902;207029.0
988683;231548;207029.0
988684;232031;207029.0
988685;231436;207029.0
988686;232032;207029.0
988687;232681;207029.0
988688;231519;207029.0
988689;232033;207029.0
988690;232620;207029.0
988691;232034;207029.0
988692;232311;207029.0
988693;233618;207029.0
988694;234131;207029.0
988695;231053;234849.0
988696;232035;234849.0
988697;237779;234849.0
988698;230906;207029.0
988699;231521;207029.0
988700;232036;207029.0
988701;232656;207029.0
988702;232829;207029.0
988703;232037;207029.0
988704;232330;207029.0
988705;233207;207029.0
988706;233304;207029.0
988707;233839;207029.0
988708;235064;207029.0
988709;235786;207029.0
988710;231056;455464.0
988711;232038;455464.0
988712;233658;455464.0
988713;234127;455464.0
988714;237324;455464.0
988715;237882;455464.0
988716;230814;207029.0
988717;231549;207029.0
988718;232039;207029.0
988719;232654;207029.0
988720;232826;207029.0
988721;231466;207029.0
988722;232040;207029.0
988723;232694;207029.0
988724;232935;207029.0
988725;233652;207029.0
988726;234159;207029.0
988727;235404;207029.0
988728;230663;455464.0
988729;231459;455464.0
988730;232041;455464.0
988731;237136;455464.0
988732;237470;455464.0
988733;237877;455464.0
988734;230914;207029.0
988735;231525;207029.0
988736;232042;207029.0
988737;232668;207029.0
988738;232852;207029.0
988739;233634;207029.0
988740;234145;207029.0
988741;231434;455464.0
988742;232043;455464.0
988743;237333;455464.0
988744;237991;455464.0
988745;230671;207029.0
988746;231526;207029.0
988747;232044;207029.0
988748;232408;207029.0
988749;233032;207029.0
988750;233476;207029.0
988751;233916;207029.0
988752;230983;207029.0
988753;231452;207029.0
988754;232045;207029.0
988755;232361;207029.0
988756;232828;207029.0
988757;231467;207029.0
988758;232046;207029.0
988759;232942;207029.0
988760;233657;207029.0
988761;233994;207029.0
988762;235486;207029.0
988763;230821;207029.0
988764;231527;207029.0
988765;232047;207029.0
988766;231528;207029.0
988767;232048;207029.0
988768;232621;207029.0
988769;233184;207029.0
988770;233609;207029.0
988771;234085;207029.0
988772;235487;207029.0
988773;236055;207029.0
988774;231190;455464.0
988775;232049;455464.0
988776;237374;455464.0
988777;230975;207029.0
988778;231489;207029.0
988779;232050;207029.0
988780;231531;207029.0
988781;232051;207029.0
988782;232576;207029.0
988783;232931;207029.0
988784;233597;207029.0
988785;234068;207029.0
988786;230929;207029.0
988787;231493;207029.0
988788;232052;207029.0
988789;232639;207029.0
988790;232783;207029.0
988791;233529;207029.0
988792;234007;207029.0
988793;235452;207029.0
988794;231217;207029.0
988795;232053;207029.0
988796;232617;207029.0
988797;232952;207029.0
988798;233606;207029.0
988799;234082;207029.0
988800;231470;0.0
988801;232054;0.0
988802;232571;0.0
988803;233148;0.0
988804;233595;0.0
988805;234123;0.0
988806;237549;0.0
988807;230839;435771.0
988808;231359;435771.0
988809;232055;435771.0
988810;232407;435771.0
988811;233031;435771.0
988812;233342;435771.0
988813;234143;435771.0
988814;237065;435771.0
988815;237518;435771.0
988816;237949;435771.0
988817;231441;455464.0
988818;232056;455464.0
988819;237354;455464.0
988820;232057;207029.0
988821;233028;207029.0
988822;233555;207029.0
988823;234027;207029.0
988824;235133;207029.0
988825;236032;207029.0
988826;231237;455464.0
988827;232058;455464.0
988828;232499;455464.0
988829;233091;455464.0
988830;234223;455464.0
988831;237384;455464.0
988832;237858;455464.0
988833;230936;207029.0
988834;231362;207029.0
988835;232059;207029.0
988836;232303;207029.0
988837;232972;207029.0
988838;233288;207029.0
988839;233874;207029.0
988840;231248;207029.0
988841;232060;207029.0
988842;232671;207029.0
988843;233041;207029.0
988844;233350;207029.0
988845;233922;207029.0
988846;235319;207029.0
988847;235890;207029.0
988848;231223;455464.0
988849;232061;455464.0
988850;232636;455464.0
988851;233191;455464.0
988852;233612;455464.0
988853;234088;455464.0
988854;236519;455464.0
988855;237305;455464.0
988856;231254;207029.0
988857;232062;207029.0
988858;232436;207029.0
988859;233050;207029.0
988860;233357;207029.0
988861;234035;207029.0
988862;235081;207029.0
988863;235844;207029.0
988864;230850;207029.0
988865;232063;207029.0
988866;232761;207029.0
988867;233770;207029.0
988868;230724;207029.0
988869;231381;207029.0
988870;232064;207029.0
988871;232644;207029.0
988872;232971;207029.0
988873;233616;207029.0
988874;231280;221189.0
988875;232065;221189.0
988876;232542;221189.0
988877;232728;221189.0
988878;233807;221189.0
988879;234932;221189.0
988880;235522;221189.0
988881;236165;221189.0
988882;237818;221189.0
988883;230735;434425.0
988884;231505;434425.0
988885;232066;434425.0
988886;232315;434425.0
988887;237273;434425.0
988888;237540;434425.0
988889;237928;434425.0
988890;230980;207029.0
988891;231449;207029.0
988892;232067;207029.0
988893;232662;207029.0
988894;233629;207029.0
988895;234140;207029.0
988896;231475;207029.0
988897;232068;207029.0
988898;232588;207029.0
988899;232934;207029.0
988900;233517;207029.0
988901;234072;207029.0
988902;235171;207029.0
988903;235862;207029.0
988904;230959;207029.0
988905;231509;207029.0
988906;232069;207029.0
988907;232350;207029.0
988908;232821;207029.0
988909;230767;207029.0
988910;232070;207029.0
988911;232372;207029.0
988912;232739;207029.0
988913;233783;207029.0
988914;234910;207029.0
988915;235505;207029.0
988916;236147;207029.0
988917;236747;207029.0
988918;230963;207029.0
988919;231409;207029.0
988920;232071;207029.0
988921;232675;207029.0
988922;232864;207029.0
988923;232072;254459.0
988924;232793;254459.0
988925;233773;254459.0
988926;232073;455464.0
988927;232344;455464.0
988928;233210;455464.0
988929;233462;455464.0
988930;234015;455464.0
988931;235117;455464.0
988932;236153;455464.0
988933;238023;455464.0
988934;231542;207029.0
988935;232074;207029.0
988936;231354;207029.0
988937;232075;207029.0
988938;232377;207029.0
988939;233012;207029.0
988940;234138;207029.0
988941;235307;207029.0
988942;231543;207029.0
988943;232076;207029.0
988944;232695;207029.0
988945;232948;207029.0
988946;230966;207029.0
988947;231544;207029.0
988948;232077;207029.0
988949;232813;207029.0
988950;233621;207029.0
988951;234133;207029.0
988952;235454;207029.0
988953;236166;207029.0
988954;231513;207029.0
988955;232078;207029.0
988956;232700;207029.0
988957;231297;207029.0
988958;232079;207029.0
988959;232547;207029.0
988960;232917;207029.0
988961;231417;207029.0
988962;232080;207029.0
988963;232487;207029.0
988964;233082;207029.0
988965;233582;207029.0
988966;234047;207029.0
988967;235325;207029.0
988968;230973;442424.0
988969;231545;442424.0
988970;232081;442424.0
988971;232653;442424.0
988972;232990;442424.0
988973;233463;442424.0
988974;234094;442424.0
988975;235086;442424.0
988976;237535;442424.0
988977;237898;442424.0
988978;230994;300993.0
988979;232082;300993.0
988980;232500;300993.0
988981;232900;300993.0
988982;233389;300993.0
988983;237635;300993.0
988984;231023;300993.0
988985;232083;300993.0
988986;237634;300993.0
988987;231463;344528.0
988988;232084;344528.0
988989;232932;344528.0
988990;233651;344528.0
988991;234255;344528.0
988992;237339;344528.0
988993;230633;322839.0
988994;231566;322839.0
988995;232085;322839.0
988996;237152;322839.0
988997;237774;322839.0
988998;231041;226329.0
988999;232086;226329.0
989000;232689;226329.0
989001;232757;226329.0
989002;233747;226329.0
989003;234243;226329.0
989004;235607;226329.0
989005;236155;226329.0
989006;237776;226329.0
989007;230647;318332.0
989008;231556;318332.0
989009;232087;318332.0
989010;237642;318332.0
989011;232088;207029.0
989012;232716;207029.0
989013;233830;207029.0
989014;235080;207029.0
989015;235962;207029.0
989016;236662;207029.0
989017;231069;314539.0
989018;232089;314539.0
989019;232635;314539.0
989020;232958;314539.0
989021;233526;314539.0
989022;234269;314539.0
989023;237630;314539.0
989024;231591;318332.0
989025;232090;318332.0
989026;232434;318332.0
989027;232868;318332.0
989028;233481;318332.0
989029;234206;318332.0
989030;235495;318332.0
989031;236038;318332.0
989032;236451;318332.0
989033;237639;318332.0
989034;230986;455464.0
989035;231487;455464.0
989036;232091;455464.0
989037;237130;455464.0
989038;237468;455464.0
989039;230664;318332.0
989040;231560;318332.0
989041;232092;318332.0
989042;232353;318332.0
989043;232822;318332.0
989044;233464;318332.0
989045;234182;318332.0
989046;236590;318332.0
989047;236982;318332.0
989048;237646;318332.0
989049;231140;271956.0
989050;232093;271956.0
989051;232608;271956.0
989052;237632;271956.0
989053;232094;300993.0
989054;232488;300993.0
989055;232895;300993.0
989056;233495;300993.0
989057;234218;300993.0
989058;235503;300993.0
989059;236143;300993.0
989060;236551;300993.0
989061;236802;300993.0
989062;231169;306089.0
989063;232095;306089.0
989064;237799;306089.0
989065;230925;300993.0
989066;231558;300993.0
989067;232096;300993.0
989068;232369;300993.0
989069;232830;300993.0
989070;233321;300993.0
989071;234187;300993.0
989072;235491;300993.0
989073;236016;300993.0
989074;237644;300993.0
989075;231219;238359.0
989076;232097;238359.0
989077;237806;238359.0
989078;231221;300993.0
989079;232098;300993.0
989080;232524;300993.0
989081;232910;300993.0
989082;233504;300993.0
989083;237633;300993.0
989084;231239;271956.0
989085;232099;271956.0
989086;232481;271956.0
989087;232893;271956.0
989088;237637;271956.0
989089;231562;300993.0
989090;232100;300993.0
989091;237651;300993.0
989092;230716;207029.0
989093;231569;207029.0
989094;232101;207029.0
989095;232642;207029.0
989096;232714;207029.0
989097;233771;207029.0
989098;235286;207029.0
989099;236237;207029.0
989100;236442;207029.0
989101;230722;308874.0
989102;231554;308874.0
989103;232102;308874.0
989104;237640;308874.0
989105;231270;234209.0
989106;232103;234209.0
989107;232585;234209.0
989108;237816;234209.0
989109;230733;300993.0
989110;231563;300993.0
989111;232104;300993.0
989112;232332;300993.0
989113;232810;300993.0
989114;233459;300993.0
989115;234177;300993.0
989116;235494;300993.0
989117;236036;300993.0
989118;236446;300993.0
989119;237649;300993.0
989120;230739;293112.0
989121;231555;293112.0
989122;232105;293112.0
989123;232431;293112.0
989124;232867;293112.0
989125;233479;293112.0
989126;234205;293112.0
989127;235493;293112.0
989128;236034;293112.0
989129;237641;293112.0
989130;230773;313389.0
989131;231574;313389.0
989132;232106;313389.0
989133;232648;313389.0
989134;232733;313389.0
989135;233777;313389.0
989136;235500;313389.0
989137;236436;313389.0
989138;236785;313389.0
989139;237128;313389.0
989140;237824;313389.0
989141;231374;221189.0
989142;232107;221189.0
989143;237844;221189.0
989144;230787;207029.0
989145;231575;207029.0
989146;232108;207029.0
989147;232658;207029.0
989148;232738;207029.0
989149;233782;207029.0
989150;234887;207029.0
989151;235590;207029.0
989152;236236;207029.0
989153;236816;207029.0
989154;230970;264434.0
989155;231565;264434.0
989156;232109;264434.0
989157;232346;264434.0
989158;232819;264434.0
989159;235499;264434.0
989160;236024;264434.0
989161;237647;264434.0
989162;230995;207029.0
989163;232110;207029.0
989164;231004;305047.0
989165;232111;305047.0
989166;237659;305047.0
989167;232112;291635.0
989168;232113;402071.0
989169;233166;402071.0
989170;233758;402071.0
989171;234260;402071.0
989172;235520;402071.0
989173;236859;402071.0
989174;231012;256215.0
989175;232114;256215.0
989176;237667;256215.0
989177;231017;216182.0
989178;232115;216182.0
989179;237676;216182.0
989180;232116;207029.0
989181;232744;207029.0
989182;233708;207029.0
989183;234201;207029.0
989184;235575;207029.0
989185;236129;207029.0
989186;231585;276195.0
989187;232117;276195.0
989188;233033;276195.0
989189;233633;276195.0
989190;235539;276195.0
989191;236167;276195.0
989192;236666;276195.0
989193;237720;276195.0
989194;230899;390722.0
989195;231582;390722.0
989196;232118;390722.0
989197;232865;390722.0
989198;233710;390722.0
989199;234203;390722.0
989200;235545;390722.0
989201;236175;390722.0
989202;236432;390722.0
989203;237158;390722.0
989204;237717;390722.0
